t,ax,ay,az,gx,gy,gz,lat,lon,speed,course,hacc,truth_lat,truth_lon,truth_speed,truth_course
21.999,-0.4732,0.8494,9.737,0.0026,-0.1075,0.0167,,,,,,52.4022813,-1.5049953,2.277777778,154.192
22.1,-0.2661,0.8561,9.9818,-0.0189,-0.084,-0.0106,,,,,,52.4022795,-1.5049942,2.208333333,154.062
22.2,-0.4127,0.8413,10.0489,0.016,-0.089,0.0206,,,,,,52.4022778,-1.504993,2.138888889,153.94
22.3,-0.3816,0.5798,9.6797,-0.029,-0.0585,0.0018,,,,,,52.4022761,-1.504992,2.058333333,154.348
22.401,-0.5056,1.0687,9.8331,0.0278,-0.0482,0.0028,,,,,,52.4022744,-1.5049911,1.991666667,155.658
22.5,-0.5145,0.9215,10.0511,0.0046,-0.0476,-0.0002,,,,,,52.4022727,-1.50499,1.916666667,154.158
22.599,-0.2828,0.8726,9.8949,-0.0073,-0.0365,-0.0102,,,,,,52.4022714,-1.5049891,1.833333333,154.24
22.7,-0.392,0.9955,9.9122,0.0322,-0.0363,0.0151,,,,,,52.40227,-1.5049881,1.755555556,153.242
22.8,-0.5412,0.8949,9.7347,-0.008,-0.0167,-0.012,,,,,,52.4022686,-1.5049872,1.666666667,153.738
22.9,-0.2993,0.884,9.7547,0.0083,-0.0157,0.0005,,,,,,52.4022672,-1.5049867,1.577777778,158.515
23,-0.3959,0.8849,9.802,0.0282,-0.0296,0.0097,,,,,,52.4022662,-1.5049855,1.494444444,149.764
23.099,-0.4852,0.9836,9.7649,-0.0207,-0.0096,-0.0055,,,,,,52.4022649,-1.5049849,1.405555556,154.217
23.2,-0.4704,0.9888,9.9123,-0.0135,-0.0145,-0.0018,,,,,,52.4022638,-1.5049844,1.313888889,155.635
23.299,-0.4869,0.9984,9.9787,-0.0078,-0.012,0.0064,,,,,,52.4022629,-1.5049839,1.227777778,154.235
23.4,-0.3367,1.0066,9.7307,-0.0073,0.0046,0.0113,,,,,,52.4022619,-1.5049832,1.130555556,152.3
23.5,-0.4381,1.0025,9.7122,-0.0125,0.0068,0.0063,,,,,,52.4022611,-1.5049829,1.036111111,155.605
23.6,-0.4307,1.0711,9.7306,0.0063,-0.0104,0.0072,,,,,,52.4022603,-1.5049823,0.9388888889,151.508
23.7,-0.6129,0.8917,9.8468,-0.0072,-0.0042,0.0014,,,,,,52.4022597,-1.504982,0.85,150.754
23.799,-0.5791,0.9102,9.9135,0.0122,0.0115,0.0057,,,,,,52.4022589,-1.5049819,0.7583333333,157.9
23.911,-0.4478,0.9883,9.9432,0.004,0.0187,0,,,,,,52.4022585,-1.5049815,0.6805555556,152.938
23.999,-0.1961,0.601,9.8147,0.0052,0.0001,-0.0033,,,,,,52.4022581,-1.5049813,0.6111111111,153.408
24.099,-0.2173,0.5162,9.9198,0.0083,-0.0071,-0.0039,,,,,,52.4022576,-1.5049812,0.5388888889,155.958
24.2,-0.2377,0.6844,9.9375,-0.0032,0.0021,-0.0096,,,,,,52.4022573,-1.504981,0.4944444444,153.954
24.3,-0.404,0.6822,9.9108,-0.0103,-0.0112,0.0037,,,,,,52.402257,-1.5049808,0.4416666667,153.606
24.399,-0.2734,0.5657,9.8466,-0.0026,0.0094,0.0028,,,,,,52.4022567,-1.5049807,0.4,157.894
24.5,-0.1056,0.3282,9.8533,-0.0063,0.0133,-0.0015,,,,,,52.4022566,-1.5049807,0.3583333333,155.814
24.6,-0.0695,0.3295,9.9764,0.0055,-0.0008,0.0103,,,,,,52.4022563,-1.5049807,0.325,153.056
24.7,-0.2399,0.4993,9.8676,0.0224,0.0054,0.0004,,,,,,52.4022561,-1.5049807,0.2972222222,154.453
24.799,-0.1313,0.44,9.897,0.0136,-0.0141,-0.0084,,,,,,52.4022559,-1.5049808,0.2666666667,153.715
24.9,-0.1227,0.3107,9.8736,-0.0026,0.0056,0.0042,,,,,,52.4022558,-1.5049808,0.2416666667,155.578
24.999,-0.2263,0.5495,10.004,-0.0122,-0.0002,-0.0011,,,,,,52.4022556,-1.5049808,0.1083333333,155.369
25.1,-0.1649,0.5749,9.8978,0.0027,0.0116,0.0018,,,,,,52.4022556,-1.5049809,0,158.286
25.199,-0.1375,0.5143,9.7364,0.0112,-0.0102,-0.0077,,,,,,52.4022556,-1.5049809,0,158.286
25.3,-0.2933,0.6028,9.8817,-0.0022,-0.0133,-0.0065,,,,,,52.4022556,-1.504981,0,158.286
25.4,-0.1717,0.2525,9.8746,0.0014,-0.0072,0.0029,,,,,,52.4022557,-1.5049811,0,158.286
25.5,0.0798,0.2641,9.914,0.0009,-0.0106,0.0027,,,,,,52.4022558,-1.5049812,0,158.286
25.6,0.0106,0.3825,9.8476,0.0127,0.0051,0.008,,,,,,52.4022559,-1.5049814,0,158.286
25.699,0.0541,0.284,9.8885,0.0152,-0.0032,0.0012,,,,,,52.402256,-1.5049815,0,158.286
25.8,0.1164,0.0231,9.8827,-0.0002,0.0015,-0.0079,,,,,,52.4022561,-1.5049816,0,158.286
25.9,0.2867,-0.385,9.8535,-0.0107,-0.0018,-0.004,,,,,,52.4022562,-1.5049818,0,158.286
26,0.2751,-0.2266,9.9146,0.0041,-0.0023,0.0084,,,,,,52.4022563,-1.5049819,0,158.286
26.099,0.1577,0.0997,9.6292,-0.0009,0.0116,0.0085,,,,,,52.4022563,-1.5049821,0,158.286
26.199,0.1454,0.1746,9.8045,0.0045,0.0001,-0.0098,,,,,,52.4022563,-1.5049822,0,158.286
26.3,0.1989,0.1231,10.0137,0.0025,0.0043,-0.0115,,,,,,52.4022564,-1.5049823,0,158.286
26.4,0.1631,0.1386,9.8279,-0.0078,-0.0115,-0.0028,,,,,,52.4022564,-1.5049824,0,158.286
26.499,0.0389,0.0343,9.7593,-0.0099,0.0123,0.0045,,,,,,52.4022564,-1.5049824,0,158.286
26.6,0.0682,0.0813,9.9534,0.0116,-0.0046,0.0075,,,,,,52.4022565,-1.5049825,0,158.286
26.7,0.1766,0.0003,9.8772,0.0036,0.0041,0.0014,,,,,,52.4022565,-1.5049826,0,158.286
26.8,0.1125,0.2506,9.9146,-0.0087,-0.0106,-0.0154,,,,,,52.4022566,-1.5049827,0,158.286
26.9,0.195,0.0288,9.9016,-0.0079,0.0152,0.0053,,,,,,52.4022566,-1.5049828,0,158.286
27,0.0891,0.0658,9.924,0.0004,0.001,0.0128,,,,,,52.4022567,-1.5049828,0,158.286
27.099,-0.0113,0.1256,9.8655,-0.0027,0.0095,-0.0018,,,,,,52.4022567,-1.5049829,0,158.286
27.2,0.2573,-0.1362,9.7751,-0.0021,-0.0136,-0.0158,,,,,,52.4022567,-1.504983,0,158.286
27.299,0.248,-0.0152,9.8292,0.0055,0.0141,0.0098,,,,,,52.4022568,-1.5049831,0,158.286
27.4,0.0858,0.1466,9.8505,-0.004,0.0076,0.0005,,,,,,52.4022568,-1.5049832,0,158.286
27.5,0.2661,0.045,9.8768,0.0017,0.0077,-0.0053,,,,,,52.4022569,-1.5049833,0,158.286
27.599,0.221,-0.05,9.8481,-0.0061,-0.0067,-0.0051,,,,,,52.4022569,-1.5049834,0,158.286
27.7,0.0791,-0.0106,9.7758,-0.0103,0.0007,-0.0044,,,,,,52.402257,-1.5049835,0,158.286
27.8,0.1703,-0.0692,9.8982,0.0054,0.0057,0.0151,,,,,,52.402257,-1.5049836,0,158.286
27.899,0.2004,0.132,9.9668,0.0139,0.0012,-0.0046,,,,,,52.402257,-1.5049838,0,158.286
28,0.2924,-0.17,9.8252,-0.0106,-0.0101,-0.0037,52.40224,-1.50498,0,155.98,4,52.4022571,-1.5049839,0,158.286
28.099,0.219,0.0862,9.9592,-0.0098,0.0043,-0.0078,,,,,,52.4022571,-1.5049841,0,158.286
28.199,0.1625,-0.1133,9.8835,0.0101,-0.0024,0.0134,,,,,,52.4022572,-1.5049841,0,158.286
28.3,0.1588,-0.0158,9.8154,0.0059,0.0049,-0.0027,,,,,,52.4022572,-1.5049843,0,158.286
28.399,0.2446,-0.1582,9.83,-0.0033,-0.008,-0.0085,,,,,,52.4022573,-1.5049844,0,158.286
28.5,0.2998,-0.1104,9.857,-0.0059,-0.0009,-0.0063,,,,,,52.4022573,-1.5049845,0,158.286
28.6,0.1509,-0.0499,9.7927,-0.0036,0.0015,0.0089,,,,,,52.4022573,-1.5049847,0,158.286
28.699,0.241,-0.0659,9.8947,0.0005,0.0053,-0.0032,,,,,,52.4022573,-1.5049847,0,158.286
28.8,0.2566,-0.2255,9.8026,-0.0128,0.0025,-0.0076,,,,,,52.4022574,-1.5049849,0,158.286
28.9,0.1426,0.0168,9.8612,-0.0003,-0.0034,-0.0067,,,,,,52.4022574,-1.504985,0,158.286
28.999,0.1994,-0.0322,9.9424,-0.007,0.0009,0.0033,,,,,,52.4022574,-1.5049851,0,158.286
29.1,0.2489,-0.0742,9.9086,0.0013,0.0016,-0.0018,,,,,,52.4022574,-1.5049853,0,158.286
29.2,0.1112,0.0139,9.904,0.0154,-0.0235,-0.0146,,,,,,52.4022574,-1.5049854,0,158.286
29.299,0.2802,-0.3407,9.8172,-0.0042,0.0118,0.0152,,,,,,52.4022574,-1.5049855,0,158.286
29.399,0.2341,-0.0799,9.8177,0.0025,0.0058,-0.0025,,,,,,52.4022575,-1.5049857,0,158.286
29.5,0.1718,-0.0487,9.9436,-0.006,-0.0057,-0.0002,,,,,,52.4022575,-1.5049858,0,158.286
29.599,0.2245,-0.0586,9.8666,-0.0128,-0.0198,-0.0212,,,,,,52.4022575,-1.504986,0,158.286
29.7,0.141,-0.3743,9.8889,0.0079,0.0055,0.0202,,,,,,52.4022575,-1.5049862,0,158.286
29.799,0.1451,0.0433,9.826,0.0026,-0.0047,0.007,,,,,,52.4022575,-1.5049863,0,158.286
29.9,0.3869,-0.5308,9.847,0.0118,-0.0034,-0.0019,,,,,,52.4022575,-1.5049864,0,158.286
30,0.3158,-0.484,9.825,-0.0107,-0.0153,-0.0135,,,,,,52.4022575,-1.5049866,0,158.286
30.099,0.3225,-0.4507,9.8277,-0.0098,0.0147,0.0053,,,,,,52.4022575,-1.5049867,0,158.286
30.2,0.3939,-0.5306,9.873,-0.0002,0.004,0.0103,,,,,,52.4022575,-1.5049868,0,158.286
30.3,0.4884,-0.7468,9.9862,0.0048,0.0067,-0.0045,,,,,,52.4022574,-1.5049869,0,158.286
30.4,0.4977,-0.7854,9.9924,0.0095,0.001,-0.0081,,,,,,52.4022574,-1.504987,0,158.286
30.499,0.2364,-0.3829,9.8992,0.001,-0.0119,-0.0056,,,,,,52.4022573,-1.504987,0,153.769
30.599,0.4244,-0.6185,9.8083,-0.0004,-0.0086,-0.0034,,,,,,52.4022572,-1.5049871,0,154.08
30.7,0.3396,-0.1798,9.8892,0.014,0.0063,-0.0104,,,,,,52.402257,-1.5049873,0.2611111111,155.905
30.799,0.968,-1.5682,9.8416,-0.0058,-0.0223,0.003,,,,,,52.4022567,-1.5049872,0.3722222222,153.137
30.899,0.5644,-0.8482,9.8043,0.0083,-0.008,-0.0028,,,,,,52.4022564,-1.5049872,0.4611111111,152.646
31,0.7726,-0.9494,9.9616,0.0112,0.0191,-0.0084,,,,,,52.4022561,-1.5049871,0.5666666667,150.7
31.1,0.1531,-0.2289,9.9638,-0.0122,0.0103,0.0111,,,,,,52.4022555,-1.5049868,0.675,152.436
31.199,0.6123,-0.7232,9.9328,0.0098,0.014,-0.0108,,,,,,52.4022549,-1.5049866,0.775,153.814
31.3,0.4145,-0.3241,9.8793,0.013,0.0305,-0.0049,,,,,,52.4022544,-1.5049863,0.8833333333,150.837
31.399,0.9397,-1.0335,9.8527,-0.0087,0.0247,0.0061,,,,,,52.4022537,-1.5049859,0.9833333333,151.437
31.5,1.2157,-1.6517,9.9767,0.0286,0.0518,0.0013,,,,,,52.4022529,-1.5049856,1.102777778,155.04
31.6,0.4333,-0.5541,9.8894,-0.0128,0.0314,0.0075,,,,,,52.4022519,-1.5049849,1.219444444,151.6
31.699,0.3639,-0.6031,9.899,0.0088,0.0472,0.0051,,,,,,52.4022511,-1.5049844,1.336111111,152.212
31.799,0.7721,-1.2696,9.9533,-0.0212,0.044,-0.0131,,,,,,52.4022498,-1.5049833,1.472222222,151.573
31.9,0.7415,-1.3012,9.7709,-0.0086,0.0376,-0.0067,,,,,,52.4022485,-1.5049825,1.613888889,154.25
32,0.4981,-0.7236,9.8768,0.0189,0.0545,0.005,,,,,,52.4022474,-1.5049813,1.752777778,150.874
32.1,0.5479,-0.8291,9.9228,0.0136,0.0442,0.0067,,,,,,52.4022459,-1.50498,1.883333333,149.656
32.199,0.737,-1.3823,9.9829,0.0142,0.0361,-0.0101,,,,,,52.4022444,-1.504979,2.022222222,153.155
32.3,0.6036,-1.0294,9.9474,0.0164,0.0425,0.0014,,,,,,52.4022428,-1.5049777,2.147222222,152.299
32.4,0.434,-0.75,9.8388,-0.0282,0.0089,-0.0164,,,,,,52.402241,-1.5049761,2.263888889,150.73
32.499,1.068,-1.4579,10.0488,-0.0443,0.0187,-0.0223,,,,,,52.4022393,-1.5049747,2.383333333,151.574
32.6,0.4095,-0.8018,9.9031,0.0473,0.0083,0.0144,,,,,,52.4022374,-1.5049729,2.522222222,150.108
32.699,0.9663,-1.5005,9.9276,0.0448,0.0027,0.011,,,,,,52.4022354,-1.504971,2.680555556,149.14
32.8,0.9399,-1.7069,10.1212,-0.01,-0.0099,0.0248,,,,,,52.4022331,-1.5049693,2.85,151.97
32.9,1.0707,-1.7588,10.1339,0.0089,0.0149,0.0015,,,,,,52.4022308,-1.5049675,3.027777778,151.664
32.999,1.0101,-1.5098,9.9388,-0.0227,-0.0142,0.0076,,,,,,52.4022281,-1.5049654,3.169444444,151.575
33.1,0.8659,-1.2307,10.0233,-0.0225,0.0339,-0.0246,,,,,,52.4022254,-1.5049635,3.252777778,152.44
33.199,0.8372,-0.9815,10.0063,0.0036,0.0165,-0.0234,,,,,,52.4022228,-1.5049613,3.366666667,150.505
33.3,0.5605,-0.7343,10.0643,0.0088,-0.0154,-0.0164,,,,,,52.4022198,-1.5049592,3.505555556,152.609
33.399,0.7655,-1.0451,9.8769,0.0231,0.0043,0.0128,,,,,,52.4022169,-1.5049567,3.611111111,150.748
33.5,0.4746,-0.3964,9.6408,0.0188,0.0043,0.0215,,,,,,52.4022141,-1.5049545,3.658333333,151.095
33.599,0.837,-1.0236,9.6865,0.0272,0.0214,0.0093,,,,,,52.4022109,-1.504952,3.744444444,151.496
33.7,0.4299,-0.8509,10.026,0.0058,-0.0079,0.0083,,,,,,52.4022078,-1.5049497,3.811111111,152.295
33.8,0.4525,-0.6683,9.8467,-0.0406,0.0056,0.0105,,,,,,52.4022047,-1.5049472,3.866666667,151.269
33.9,0.1367,-0.3926,9.8918,-0.0724,0.0262,-0.0291,,,,,,52.4022014,-1.5049447,3.908333333,152.631
34,0.2528,-0.9652,10.0797,-0.0472,-0.0096,0.0224,,,,,,52.4021981,-1.5049425,3.972222222,153.12
34.1,0.4127,-0.3746,9.9408,-0.0162,0.0133,-0.003,,,,,,52.4021948,-1.5049401,4.022222222,153.322
34.2,0.8273,-0.1333,9.7756,0.0217,0.0057,0.0108,,,,,,52.4021915,-1.5049377,4.097222222,153.107
34.3,0.6714,-0.5784,9.7887,0.0652,0.0075,0.0447,,,,,,52.4021881,-1.5049353,4.177777778,152.987
34.4,-0.2597,-0.0213,9.8961,0.0327,-0.0023,0.0233,,,,,,52.4021848,-1.5049328,4.188888889,152.636
34.5,0.0604,-0.2131,9.7177,-0.0284,0.0259,-0.0436,,,,,,52.4021815,-1.5049301,4.227777778,151.733
34.599,0.5304,-0.594,9.664,-0.0219,-0.0052,0.0107,,,,,,52.4021781,-1.5049273,4.247222222,151.04
34.7,0.1636,-0.0029,9.4875,0.0192,0.0041,0.0331,,,,,,52.4021746,-1.504925,4.25,153.293
34.8,-0.1535,0.5944,10.0143,-0.0306,0.0167,0.0083,,,,,,52.4021711,-1.5049222,4.25,152.061
34.9,-0.3317,0.2515,10.1566,0.0158,0.0039,-0.0016,,,,,,52.4021674,-1.50492,4.252777778,154.331
34.999,-0.2139,0.2787,9.8332,-0.0175,0.0024,-0.0164,,,,,,52.4021638,-1.5049174,4.236111111,154.168
35.1,0.2822,0.2989,9.6181,-0.0046,0.0092,0.0076,,,,,,52.4021603,-1.5049144,4.208333333,151.692
35.2,-0.0717,0.1752,9.9252,-0.0184,0.017,0.0417,,,,,,52.4021569,-1.5049116,4.194444444,151.382
35.3,-0.0971,0.5562,9.8431,0.0287,0.0041,-0.02,,,,,,52.4021534,-1.5049086,4.141666667,150.557
35.399,0.1221,0.374,9.9687,0.0397,0.0505,-0.0077,,,,,,52.4021501,-1.5049057,4.094444444,150.71
35.5,-0.2122,0.3582,9.9603,0.0078,0.0354,0.0292,,,,,,52.4021467,-1.5049028,4.027777778,150.73
35.6,-0.1818,0.4038,9.8191,-0.0048,0.0049,0.0048,,,,,,52.4021435,-1.5049001,3.972222222,151.106
35.7,-0.3813,0.2973,9.5889,-0.0225,0.0282,0.001,,,,,,52.4021402,-1.5048973,3.905555556,150.696
35.799,-0.2758,0.6978,9.8947,-0.0429,0.0233,0.0201,,,,,,52.4021369,-1.5048945,3.838888889,150.249
35.9,-0.4333,0.5652,9.9662,0.0328,0.0222,-0.0361,,,,,,52.4021338,-1.5048918,3.780555556,150.274
36,-0.0836,0.7726,9.6006,0.0478,0.0262,0.0378,,,,,,52.4021307,-1.5048891,3.725,149.993
36.1,0.1835,0.7751,9.6232,0.0222,0.029,0.0501,,,,,,52.4021277,-1.5048864,3.663888889,150.031
36.2,-0.3567,0.2381,9.7483,-0.0014,0.0128,0.013,,,,,,52.4021248,-1.5048836,3.569444444,148.046
36.3,-0.3531,0.5781,9.6649,0.046,0.0545,0.0369,,,,,,52.4021218,-1.504881,3.544444444,148.93
36.399,-0.4944,0.3218,9.4387,-0.0176,0.01,-0.0287,,,,,,52.402119,-1.5048784,3.491666667,149.228
36.5,0.1871,0.4752,9.1758,-0.0449,0.0155,-0.0211,,,,,,52.4021162,-1.504876,3.419444444,149.353
36.599,-0.1994,1.2673,10.2661,0.0897,-0.0016,0.0739,,,,,,52.4021134,-1.5048736,3.272222222,150.138
36.699,1.0858,0.9178,9.8712,-0.0283,0.1422,-0.058,,,,,,52.4021106,-1.5048711,3.311111111,149.518
36.8,-0.5783,-0.0855,10.1467,-0.0445,0.0729,0.0154,,,,,,52.4021079,-1.5048686,3.241666667,149.02
36.9,-0.2765,0.1823,9.1949,-0.1088,-0.0097,0.0137,,,,,,52.4021052,-1.5048661,3.191666667,148.77
36.999,0.1599,-0.0351,9.9535,-0.1327,0.0689,0.0083,52.402092,-1.504847,0.9861111111,150.22,2,52.4021026,-1.5048636,3.15,148.173
37.1,-0.0933,0.7398,9.763,-0.1227,0.0763,-0.0065,,,,,,52.4021,-1.5048612,3.105555556,148.01
37.2,-0.0842,0.5825,9.7309,-0.0535,0.0437,-0.0075,,,,,,52.4020975,-1.5048586,3.113888889,147.208
37.3,-0.0892,1.1636,9.9439,-0.0224,0.0412,0.0246,,,,,,52.4020951,-1.5048561,3.072222222,146.489
37.399,0.523,0.3021,10.4389,0.0237,0.0054,0.0746,,,,,,52.4020927,-1.5048537,3.058333333,146.484
37.5,-0.6013,-0.3969,9.2054,-0.0728,0.0974,-0.1046,,,,,,52.4020903,-1.5048513,2.991666667,146.268
37.6,-1.0931,-0.0866,9.6091,-0.006,0.0075,0.0534,,,,,,52.4020879,-1.5048489,2.930555556,146.672
37.699,0.2985,1.0497,9.5836,-0.0525,0.0621,-0.0732,,,,,,52.4020855,-1.5048466,2.902777778,147.225
37.8,0.0242,0.1921,10.1153,0.0089,0.1177,-0.0057,,,,,,52.4020833,-1.5048442,2.905555556,146.114
37.9,-0.1823,0.3253,9.9021,0.0238,0.0387,0.0591,,,,,,52.4020809,-1.5048419,2.880555556,146.781
38,0.1836,-0.4008,9.7885,-0.0445,0.0042,-0.0461,,,,,,52.4020787,-1.5048396,2.841666667,145.414
38.1,-0.232,0.2168,10.2649,0.0412,0.0426,0.0178,,,,,,52.4020765,-1.5048373,2.813888889,145.742
38.199,-0.2755,0.7893,10.1506,-0.0142,0.0315,0.0046,,,,,,52.4020744,-1.5048349,2.763888889,144.613
38.3,-0.4612,0.5911,9.8639,-0.0609,0.0084,-0.041,,,,,,52.4020722,-1.5048327,2.688888611,145.361
38.4,-0.2737,0.5556,9.8309,-0.0282,0.0559,-0.0037,,,,,,52.4020701,-1.5048303,2.658333333,144.342
38.5,0.1372,0.2175,9.6916,-0.0029,0.0287,0.0141,,,,,,52.4020679,-1.5048282,2.627777778,145.185
38.6,-0.5341,0.5968,9.7088,-0.0123,0.0203,-0.0031,,,,,,52.402066,-1.504826,2.577777778,144.628
38.699,-0.4808,-0.021,9.7465,0.0438,0.0171,0.0263,,,,,,52.4020641,-1.5048239,2.530555556,144.129
38.8,-0.5101,0.4518,9.9702,0.0031,0.009,-0.027,,,,,,52.4020623,-1.5048218,2.494444444,144.09
38.9,-0.714,0.5732,10.2172,-0.032,0.0121,0.013,,,,,,52.4020604,-1.5048197,2.436111111,143.548
38.999,-0.36,0.8196,10.1474,0.0567,0.0104,-0.0062,,,,,,52.4020586,-1.5048178,2.399999722,145.228
39.1,-0.1003,-0.2081,9.9045,-0.0448,0.0121,-0.0414,,,,,,52.4020567,-1.5048159,2.341666389,144.62
39.199,-0.0258,0.2765,9.9362,0.0094,-0.026,0.0612,,,,,,52.4020549,-1.504814,2.313888889,144.973
39.3,-0.2869,-0.1504,9.9683,0.0015,-0.0721,-0.0259,,,,,,52.4020531,-1.5048121,2.291666667,144.161
39.4,-0.0947,-0.1525,9.613,0.0568,-0.0212,-0.0393,,,,,,52.4020514,-1.5048102,2.261110833,143.338
39.499,-0.1074,-0.2111,9.9094,0.046,-0.0316,0.0221,,,,,,52.4020497,-1.5048084,2.219444444,143.739
39.6,-0.6746,0.4638,9.6756,-0.0341,-0.0432,0.0038,,,,,,52.402048,-1.5048066,2.197222222,144.189
39.699,-0.545,0.2978,9.7634,-0.0509,-0.016,-0.0087,,,,,,52.4020462,-1.504805,2.155555556,145.191
39.799,-0.4406,-0.1913,9.6577,0.0188,-0.076,0.0075,,,,,,52.4020446,-1.5048034,2.1,145.577
39.9,-0.1978,0.621,9.4396,-0.0055,-0.0476,-0.0289,,,,,,52.4020429,-1.5048019,2.063888889,146.69
39.999,-0.1969,0.7273,9.3617,0.0386,-0.1233,0.0332,,,,,,52.4020411,-1.5048005,2.002777778,147.746
40.099,-0.0595,0.0649,10.3025,0.097,-0.0217,-0.013,,,,,,52.4020394,-1.5047992,1.947222222,147.744
40.2,-0.1295,0.64,9.957,-0.0895,-0.0402,-0.0439,,,,,,52.4020377,-1.5047981,1.9,149.174
40.3,-0.8437,0.4301,9.5712,0.0553,-0.0611,0.005,,,,,,52.402036,-1.5047969,1.861111111,149.138
40.399,-0.2301,0.3423,9.7334,0.0665,-0.0682,0.0146,,,,,,52.4020343,-1.5047959,1.797222222,150.82
40.5,-0.6611,0.7875,10.2084,-0.0254,-0.0894,-0.0087,,,,,,52.4020329,-1.5047949,1.727777778,150.165
40.599,-0.87,0.6605,10.1682,0.0138,-0.0716,-0.0125,,,,,,52.4020313,-1.504794,1.680555556,150.725
40.7,-0.2401,0.3729,9.6566,0.0012,-0.0914,-0.0039,,,,,,52.4020298,-1.5047932,1.625,152.818
40.8,-0.2157,0.0315,9.5391,-0.0188,-0.0927,-0.0175,,,,,,52.4020284,-1.5047921,1.541666667,151.85
40.899,-0.5568,0.5246,9.7464,0.0004,-0.0743,0.0269,,,,,,52.4020271,-1.5047913,1.477777778,151.599
41,-0.3473,0.5965,9.8295,-0.0248,-0.0696,-0.0012,,,,,,52.4020258,-1.5047909,1.391666667,153.283
41.1,-0.4777,0.7872,9.8611,0.0323,-0.0749,0.0049,,,,,,52.4020245,-1.5047904,1.336111111,154.727
41.199,-0.6086,0.7724,9.9527,0.0416,-0.0619,-0.0218,,,,,,52.4020234,-1.5047899,1.252777778,154.823
41.3,-0.493,0.598,9.828,0.0327,-0.0751,0.0135,,,,,,52.4020222,-1.5047893,1.158333333,156.507
41.4,-0.4052,0.3871,9.5783,0.0153,-0.022,0.0161,,,,,,52.4020211,-1.5047886,1.061111111,155.014
41.5,-0.4012,0.2373,10.1028,0.0493,-0.041,0.0256,,,,,,52.40202,-1.5047881,0.9944444444,155.606
41.599,-0.1838,0.3268,9.8834,-0.0061,-0.0578,-0.0186,,,,,,52.4020191,-1.5047875,0.9416666667,154.757
41.7,-0.0878,0.3646,9.8392,0.0102,-0.0408,0.0053,,,,,,52.4020182,-1.5047872,0.8888888889,155.21
41.799,-0.145,0.2503,9.8512,0,-0.0633,-0.0053,,,,,,52.4020173,-1.5047868,0.8416666667,157.262
41.899,0.0807,0.0036,9.7696,0.0281,-0.0452,-0.0108,,,,,,52.4020165,-1.5047863,0.8166666667,155.899
42,-0.0898,-0.4943,10.0145,0.0182,-0.0319,0.0184,,,,,,52.4020157,-1.504786,0.7944444444,156.995
42.1,0.0081,-0.0696,9.999,0.004,-0.035,-0.0144,,,,,,52.4020147,-1.5047855,0.7888888889,156.726
42.199,0.0686,-0.172,9.8555,0.0014,-0.0486,-0.0036,,,,,,52.4020139,-1.5047853,0.8083333333,158.1
42.3,0.1434,-0.4215,9.7377,0.0383,-0.0373,0.0032,,,,,,52.402013,-1.504785,0.8361111111,157.243
42.4,-0.0325,-0.5163,9.9055,0,-0.0566,0.0016,,,,,,52.4020121,-1.5047847,0.8694444444,157.582
42.499,0.6177,-0.7168,9.8968,0.0198,-0.0474,0.0025,,,,,,52.4020111,-1.5047845,0.9027777778,160.125
42.6,0.0317,-0.346,10.0494,-0.0184,-0.0538,-0.0069,,,,,,52.40201,-1.504784,0.9444444444,156.701
42.7,-0.0815,0.1264,9.9279,-0.0216,-0.0546,0.0079,,,,,,52.4020089,-1.5047838,0.9805555556,160.333
42.8,0.1855,-0.1303,10.0126,0.0047,-0.0475,-0.0065,,,,,,52.4020079,-1.5047833,1.005555556,156.351
42.9,0.1951,-0.8407,9.7982,0.0357,-0.0583,0.0231,,,,,,52.4020068,-1.504783,1.061111111,159.296
42.999,0.1878,-0.7417,9.7961,-0.0254,-0.0801,-0.0073,,,,,,52.4020057,-1.5047825,1.122222222,158.575
43.1,-0.4498,-0.5736,10.0945,0.0246,-0.0632,0.0044,,,,,,52.4020046,-1.5047822,1.180555556,159.803
43.199,0.2487,-0.6164,9.8823,-0.001,-0.096,0.0116,,,,,,52.4020034,-1.5047819,1.236111111,160.34
43.3,0.3331,-0.9097,9.95,-0.0003,-0.1142,0.0054,,,,,,52.4020021,-1.5047815,1.291666667,160.194
43.4,0.2496,-0.8592,9.9314,-0.0002,-0.0719,-0.0011,,,,,,52.4020008,-1.5047812,1.372222222,160.307
43.5,0.2869,-1.2618,9.9075,0.0231,-0.0975,0.0339,,,,,,52.4019995,-1.5047809,1.458333333,161.753
43.599,-0.265,-0.3965,9.7869,-0.0053,-0.1264,-0.0209,,,,,,52.401998,-1.5047806,1.541666667,163.055
43.699,0.3332,-1.7146,9.8421,0.0263,-0.1457,-0.0025,,,,,,52.4019965,-1.5047802,1.661111111,162.865
43.8,0.0443,-0.9409,9.8772,0.0001,-0.1417,0.0082,,,,,,52.4019948,-1.5047799,1.780555556,164.303
43.9,-0.3184,-1.2576,9.8254,0.0006,-0.1771,0.05,,,,,,52.401993,-1.5047795,1.938888889,165.078
44,0.7179,-2.8285,10.0869,-0.0756,-0.1992,-0.0218,,,,,,52.4019912,-1.5047789,2.097222222,163.639
44.1,0.2359,-1.4957,10.0658,-0.0298,-0.197,0.0407,,,,,,52.4019892,-1.5047784,2.238888611,165.193
